year,county,cause,sex,age_code,N
107,112,33,2,15,1
107,112,33,2,17,1
107,112,33,2,18,1
107,112,33,2,19,2
107,112,33,2,23,2
107,112,33,2,24,1
107,115,1,1,15,2
107,115,1,1,16,1
107,115,1,1,17,3
107,115,1,1,18,1
107,115,1,1,19,3
107,115,1,1,20,1
107,115,1,1,21,3
107,115,1,1,23,1
107,115,1,1,24,2
107,115,1,1,25,1
107,115,1,2,17,1
107,115,1,2,24,1
107,115,2,2,21,1
107,115,3,1,13,1
107,115,3,1,17,1
107,115,3,1,18,1
107,115,3,1,19,1
107,115,4,1,16,2
107,115,4,1,17,4
107,115,4,1,18,4
107,115,4,1,19,3
107,115,4,1,22,1
107,115,4,2,22,1
107,115,5,1,19,3
107,115,5,1,20,2
107,115,5,1,21,2
107,115,5,1,22,2
107,115,5,1,23,5
107,115,5,1,24,1
107,115,5,2,17,1
107,115,5,2,18,3
107,115,5,2,20,2
107,115,5,2,21,1
107,115,5,2,22,4
107,115,6,1,22,1
107,115,7,1,15,2
107,115,7,1,16,3
107,115,7,1,17,3
107,115,7,1,18,6
107,115,7,1,19,7
107,115,7,1,20,7
107,115,7,1,21,10
107,115,7,1,22,6
107,115,7,1,23,9
107,115,7,1,24,2
107,115,7,2,15,3
107,115,7,2,16,4
107,115,7,2,17,4
107,115,7,2,18,3
107,115,7,2,19,4
107,115,7,2,20,4
107,115,7,2,21,4
107,115,7,2,22,7
107,115,7,2,23,6
107,115,7,2,24,4
107,115,8,1,15,2
107,115,8,1,16,3
107,115,8,1,17,2
107,115,8,1,18,8
107,115,8,1,19,8
107,115,8,1,20,5
107,115,8,1,21,4
107,115,8,1,22,5
107,115,8,1,23,5
107,115,8,1,26,1
107,115,8,2,12,1
107,115,8,2,15,1
107,115,8,2,16,1
107,115,8,2,17,3
107,115,8,2,18,1
107,115,8,2,19,1
107,115,8,2,20,2
107,115,8,2,21,2
107,115,8,2,22,8
107,115,8,2,23,5
107,115,8,2,24,5
107,115,8,2,25,1
107,115,9,1,19,1
107,115,9,1,22,1
107,115,9,1,24,1
107,115,9,2,15,1
107,115,9,2,19,1
107,115,9,2,21,1
107,115,10,1,14,1
107,115,10,1,15,1
107,115,10,1,17,2
107,115,10,1,18,2
107,115,10,1,19,5
107,115,10,1,20,3
107,115,10,1,21,2
107,115,10,1,22,4
107,115,10,2,16,1
107,115,10,2,17,3
107,115,10,2,18,5
107,115,10,2,19,2
107,115,10,2,20,3
107,115,10,2,21,3
107,115,10,2,22,5
107,115,10,2,23,2
107,115,11,2,23,1
107,115,12,1,20,1
107,115,13,1,16,2
107,115,13,1,17,3
107,115,13,1,18,9
107,115,13,1,19,7
107,115,13,1,20,8
107,115,13,1,21,13
107,115,13,1,22,9
107,115,13,1,23,15
107,115,13,1,24,1
107,115,13,1,25,1
107,115,13,2,14,1
107,115,13,2,15,2
107,115,13,2,16,2
107,115,13,2,17,3
107,115,13,2,18,6
107,115,13,2,19,5
107,115,13,2,20,2
107,115,13,2,21,6
107,115,13,2,22,8
107,115,13,2,23,3
107,115,13,2,24,4
107,115,13,2,25,2
107,115,14,1,19,1
107,115,16,1,12,1
107,115,16,1,21,1
107,115,17,1,18,1
107,115,17,1,19,1
107,115,17,2,18,1
107,115,18,1,19,1
107,115,18,1,20,1
107,115,18,2,13,1
107,115,18,2,17,1
107,115,18,2,21,1
107,115,18,2,22,1
107,115,19,2,14,3
107,115,19,2,15,3
107,115,19,2,16,4
107,115,19,2,17,5
107,115,19,2,18,8
107,115,19,2,19,4
107,115,19,2,20,1
107,115,19,2,21,4
107,115,19,2,22,3
107,115,19,2,23,3
107,115,19,2,26,1
107,115,20,2,12,1
107,115,20,2,14,1
107,115,20,2,15,2
107,115,20,2,20,1
107,115,20,2,24,1
107,115,21,2,16,1
107,115,21,2,19,2
107,115,21,2,23,1
107,115,21,2,24,1
107,115,22,2,10,1
107,115,22,2,16,1
107,115,22,2,17,3
107,115,22,2,18,1
107,115,22,2,23,1
107,115,23,1,18,2
107,115,23,1,19,1
107,115,23,1,21,3
107,115,23,1,22,3
107,115,23,1,23,5
107,115,23,1,24,2
107,115,23,1,25,2
107,115,25,1,19,1
107,115,25,1,21,1
107,115,25,1,23,1
107,115,25,2,22,1
107,115,25,2,23,2
107,115,25,2,24,1
107,115,26,1,18,3
107,115,26,1,19,1
107,115,26,1,21,1
107,115,26,1,22,1
107,115,26,1,23,4
107,115,26,2,18,1
107,115,26,2,20,1
107,115,26,2,21,1
107,115,26,2,23,1
107,115,27,1,19,1
107,115,27,2,2,1
107,115,27,2,21,2
107,115,28,2,15,1
107,115,29,1,18,1
107,115,29,1,19,1
107,115,29,2,20,1
107,115,29,2,21,2
107,115,29,2,23,1
107,115,31,1,17,1
107,115,31,1,18,2
107,115,31,1,21,2
107,115,31,1,22,4
107,115,31,1,23,2
107,115,31,2,22,1
107,115,31,2,23,1
107,115,32,1,12,1
107,115,32,1,19,2
107,115,32,1,21,2
107,115,32,2,12,1
107,115,32,2,14,1
107,115,32,2,18,1
107,115,32,2,24,1
107,115,33,1,15,1
107,115,33,1,16,2
107,115,33,1,17,2
107,115,33,1,18,3
107,115,33,1,19,1
107,115,33,1,20,4
107,115,33,1,21,2
107,115,33,1,22,2
107,115,33,1,23,2
107,115,33,1,24,3
107,115,33,1,25,1
107,115,33,2,15,1
107,115,33,2,16,1
107,115,33,2,18,1
107,115,33,2,21,2
107,115,33,2,22,2
107,115,33,2,23,4
107,116,1,1,15,2
107,116,1,1,16,2
107,116,1,1,17,4
107,116,1,1,18,2
107,116,1,1,19,4
107,116,1,1,20,3
107,116,1,1,21,1
107,116,1,1,22,2
107,116,1,1,23,1
107,116,1,2,19,1
107,116,1,2,23,1
107,116,3,1,21,1
107,116,3,1,22,1
107,116,3,2,15,1
107,116,3,2,17,1
107,116,4,1,15,2
107,116,4,1,16,2
107,116,4,1,17,2
107,116,4,1,18,2
107,116,4,1,19,1
107,116,4,1,20,1
107,116,4,1,22,1
107,116,4,1,24,1
107,116,5,1,15,1
107,116,5,1,16,2
107,116,5,1,17,1
107,116,5,1,18,1
107,116,5,1,19,3
107,116,5,1,20,1
107,116,5,1,22,6
107,116,5,1,23,3
107,116,5,1,24,1
107,116,5,2,16,1
107,116,5,2,17,3
107,116,5,2,18,1
107,116,5,2,19,2
107,116,5,2,20,3
107,116,5,2,21,1
107,116,5,2,22,4
107,116,5,2,23,1
107,116,5,2,24,1
107,116,5,2,26,1
107,116,6,1,23,1
107,116,7,1,15,2
107,116,7,1,16,2
107,116,7,1,17,3
107,116,7,1,18,5
107,116,7,1,19,7
107,116,7,1,20,6
107,116,7,1,21,7
107,116,7,1,22,8
107,116,7,1,23,7
107,116,7,2,13,1
107,116,7,2,14,1
107,116,7,2,15,3
107,116,7,2,16,1
107,116,7,2,17,2
107,116,7,2,18,5
107,116,7,2,19,2
107,116,7,2,20,3
107,116,7,2,21,3
107,116,7,2,22,3
107,116,7,2,23,5
107,116,7,2,24,1
107,116,8,1,14,1
107,116,8,1,16,2
107,116,8,1,17,4
107,116,8,1,18,6
107,116,8,1,19,10
107,116,8,1,20,6
107,116,8,1,21,6
107,116,8,1,22,4
107,116,8,1,23,4
107,116,8,1,24,1
107,116,8,1,26,1
107,116,8,2,17,1
107,116,8,2,19,4
107,116,8,2,21,3
107,116,8,2,22,4
107,116,8,2,23,5
107,116,8,2,25,2
107,116,9,1,19,1
107,116,9,1,20,1
107,116,9,1,25,1
107,116,9,2,14,1
107,116,9,2,18,1
107,116,9,2,20,2
107,116,9,2,22,2
107,116,9,2,23,1
107,116,10,1,14,1
107,116,10,1,15,1
107,116,10,1,16,2
107,116,10,1,18,1
107,116,10,1,19,1
107,116,10,1,20,1
107,116,10,1,21,3
107,116,10,1,25,1
107,116,10,2,18,1
107,116,10,2,19,1
107,116,10,2,20,1
107,116,10,2,21,1
107,116,10,2,22,1
107,116,10,2,24,2
107,116,12,1,17,1
107,116,12,1,18,1
107,116,12,1,19,1
107,116,13,1,15,3
107,116,13,1,16,2
107,116,13,1,17,5
107,116,13,1,18,12
107,116,13,1,19,8
107,116,13,1,20,7
107,116,13,1,21,6
107,116,13,1,22,12
107,116,13,1,23,10
107,116,13,1,24,2
107,116,13,2,13,1
107,116,13,2,15,1
107,116,13,2,16,3
107,116,13,2,17,3
107,116,13,2,18,4
107,116,13,2,19,4
107,116,13,2,20,7
107,116,13,2,21,7
107,116,13,2,22,11
107,116,13,2,23,3
107,116,13,2,24,3
107,116,13,2,25,1
107,116,15,2,11,1
107,116,16,1,20,1
107,116,16,1,22,1
107,116,16,2,10,1
107,116,17,1,14,1
107,116,17,1,16,1
107,116,17,1,21,1
107,116,17,1,22,2
107,116,18,1,14,1
107,116,18,1,25,1
107,116,18,2,18,1
107,116,18,2,19,1
107,116,18,2,21,1
107,116,18,2,22,1
107,116,18,2,24,1
107,116,19,2,12,1
107,116,19,2,15,2
107,116,19,2,16,3
107,116,19,2,17,1
107,116,19,2,18,2
107,116,19,2,19,3
107,116,19,2,21,2
107,116,19,2,22,4
107,116,19,2,23,1
107,116,20,2,15,1
107,116,20,2,16,2
107,116,20,2,20,2
107,116,20,2,24,1
107,116,21,2,18,2
107,116,21,2,19,1
107,116,21,2,20,1
107,116,22,2,13,1
107,116,22,2,16,1
107,116,22,2,17,1
107,116,22,2,18,1
107,116,22,2,19,4
107,116,22,2,21,1
107,116,23,1,19,1
107,116,23,1,21,4
107,116,23,1,22,5
107,116,23,1,23,4
107,116,24,1,23,1
107,116,25,1,16,2
107,116,25,1,19,1
107,116,25,1,21,2
107,116,25,2,18,1
107,116,25,2,19,1
107,116,25,2,23,2
107,116,26,1,17,1
107,116,26,1,19,1
107,116,26,1,22,1
107,116,26,1,25,2
107,116,26,2,20,1
107,116,26,2,22,1
107,116,26,2,23,1
107,116,26,2,24,2
107,116,27,1,12,1
107,116,27,1,14,1
107,116,27,1,15,1
107,116,27,1,17,1
107,116,27,1,18,1
107,116,27,1,20,2
107,116,27,2,4,1
107,116,27,2,11,1
107,116,27,2,20,1
107,116,29,1,22,2
107,116,29,2,20,1
107,116,31,1,18,1
107,116,31,1,19,2
107,116,31,1,21,2
107,116,31,2,18,1
107,116,31,2,19,2
107,116,31,2,23,1
107,116,31,2,24,2
107,116,31,2,25,1
107,116,32,1,18,1
107,116,32,1,19,1
107,116,32,1,21,1
107,116,32,1,22,2
107,116,32,2,15,1
107,116,32,2,19,1
107,116,33,1,16,2
107,116,33,1,18,3
107,116,33,1,19,2
107,116,33,1,20,5
107,116,33,1,21,5
107,116,33,1,22,4
107,116,33,1,23,4
107,116,33,1,24,1
107,116,33,2,15,2
107,116,33,2,16,1
107,116,33,2,17,1
107,116,33,2,19,2
107,116,33,2,20,3
107,116,33,2,21,4
107,116,33,2,22,3
107,116,33,2,23,1
107,117,1,1,14,1
107,117,1,1,15,1
107,117,1,1,16,1
107,117,1,1,18,2
107,117,1,1,21,1
107,117,1,1,22,1
107,117,1,1,23,1
107,117,1,2,20,1
107,117,3,1,15,2
107,117,3,1,16,1
107,117,3,1,20,2
107,117,3,2,15,1
107,117,4,1,14,1
107,117,4,1,15,1
107,117,4,1,16,1
107,117,4,1,18,2
107,117,4,1,20,2
107,117,4,1,21,2
107,117,4,1,23,1
107,117,4,2,18,1
107,117,4,2,20,1
107,117,5,1,18,2
107,117,5,1,19,3
107,117,5,1,20,4
107,117,5,1,21,2
107,117,5,1,22,1
107,117,5,1,23,1
107,117,5,1,24,3
107,117,5,2,15,1
107,117,5,2,17,2
107,117,5,2,22,3
107,117,5,2,24,5
107,117,7,1,13,1
107,117,7,1,16,1
107,117,7,1,17,2
107,117,7,1,18,3
107,117,7,1,19,5
107,117,7,1,20,3
107,117,7,1,21,3
107,117,7,1,22,5
107,117,7,1,23,6
107,117,7,1,24,2
107,117,7,2,16,2
107,117,7,2,17,3
107,117,7,2,18,3
107,117,7,2,19,7
107,117,7,2,20,4
107,117,7,2,21,5
107,117,7,2,22,3
107,117,7,2,23,4
107,117,8,1,13,1
107,117,8,1,15,1
107,117,8,1,16,1
107,117,8,1,17,3
107,117,8,1,18,4
107,117,8,1,19,3
107,117,8,1,20,5
107,117,8,1,21,5
107,117,8,1,22,3
107,117,8,1,23,4
107,117,8,1,24,3
107,117,8,2,17,1
107,117,8,2,19,3
107,117,8,2,20,6
107,117,8,2,21,3
107,117,8,2,22,7
107,117,8,2,23,3
107,117,8,2,24,2
107,117,8,2,25,1
107,117,9,1,20,1
107,117,9,1,23,1
107,117,9,1,24,1
107,117,9,2,18,2
107,117,9,2,24,1
107,117,10,1,17,1
107,117,10,1,18,2
107,117,10,1,19,1
107,117,10,1,20,2
107,117,10,1,22,2
107,117,10,1,23,1
107,117,10,1,24,1
107,117,10,2,18,2
107,117,10,2,19,1
107,117,10,2,21,3
107,117,10,2,22,1
107,117,10,2,23,2
107,117,10,2,24,2
107,117,12,1,16,1
107,117,13,1,14,1
107,117,13,1,15,1
107,117,13,1,16,3
107,117,13,1,17,3
107,117,13,1,18,1
107,117,13,1,19,4
107,117,13,1,20,12
107,117,13,1,21,16
107,117,13,1,22,4
107,117,13,1,23,10
107,117,13,1,24,4
107,117,13,1,25,3
107,117,13,2,13,1
107,117,13,2,15,1
107,117,13,2,16,1
107,117,13,2,17,4
107,117,13,2,18,2
107,117,13,2,19,3
107,117,13,2,20,4
107,117,13,2,21,4
107,117,13,2,22,9
107,117,13,2,23,6
107,117,13,2,24,5
107,117,13,2,25,1
107,117,14,1,20,1
107,117,16,2,12,1
107,117,17,1,23,1
107,117,17,2,13,1
107,117,17,2,23,1
107,117,17,2,24,1
107,117,18,1,13,1
107,117,18,2,10,1
107,117,18,2,19,1
107,117,18,2,20,1
107,117,18,2,22,1
107,117,19,2,13,3
107,117,19,2,14,1
107,117,19,2,16,3
107,117,19,2,17,2
107,117,19,2,18,2
107,117,19,2,19,3
107,117,19,2,20,6
107,117,19,2,22,2
107,117,20,2,13,1
107,117,20,2,15,1
107,117,20,2,18,2
107,117,20,2,19,1
107,117,20,2,21,1
107,117,20,2,22,1
107,117,20,2,23,1
107,117,21,2,15,1
107,117,21,2,16,2
107,117,21,2,18,2
107,117,21,2,19,1
107,117,21,2,22,1
107,117,22,2,17,2
107,117,22,2,18,2
107,117,22,2,19,1
107,117,22,2,22,1
107,117,22,2,23,1
107,117,23,1,19,3
107,117,23,1,20,2
107,117,23,1,21,3
107,117,23,1,22,3
107,117,23,1,23,5
107,117,23,1,24,2
107,117,25,1,17,1
107,117,25,1,19,1
107,117,25,1,20,1
107,117,25,1,21,1
107,117,25,1,22,1
107,117,25,1,23,1
107,117,25,1,24,1
107,117,25,2,17,1
107,117,26,1,18,1
107,117,26,1,21,2
107,117,26,1,23,1
107,117,26,1,24,3
107,117,26,1,25,2
107,117,26,2,19,1
107,117,26,2,24,2
107,117,26,2,25,2
107,117,27,1,7,1
107,117,27,1,15,1
107,117,27,1,17,1
107,117,27,1,18,1
107,117,27,1,24,1
107,117,27,2,17,1
107,117,27,2,19,2
107,117,27,2,24,1
107,117,29,1,25,1
107,117,29,2,21,2
107,117,31,1,15,1
107,117,31,1,17,1
107,117,31,1,19,1
107,117,31,1,20,1
107,117,31,1,21,1
107,117,31,1,23,2
107,117,31,1,24,3
107,117,31,2,19,2
107,117,31,2,21,2
107,117,32,1,10,1
107,117,32,1,15,1
107,117,32,1,19,1
107,117,32,1,21,1
107,117,32,2,16,1
107,117,32,2,18,1
107,117,33,1,16,1
107,117,33,1,18,1
107,117,33,1,19,2
107,117,33,1,21,2
107,117,33,1,22,3
107,117,33,1,23,2
107,117,33,1,24,4
107,117,33,2,17,2
107,117,33,2,18,2
107,117,33,2,19,1
107,117,33,2,20,1
107,117,33,2,21,1
107,117,33,2,22,5
107,117,33,2,23,3
107,117,33,2,24,1
107,118,1,1,15,1
107,118,1,1,16,1
107,118,1,1,17,2
107,118,1,1,18,1
107,118,1,1,19,1
107,118,1,1,20,2
107,118,1,1,21,1
107,118,1,1,23,1
107,118,1,1,25,1
107,118,1,2,15,1
107,118,2,1,24,1
107,118,3,1,11,1
107,118,3,1,18,1
107,118,3,1,19,1
107,118,3,1,21,1
107,118,4,1,17,2
107,118,4,1,18,3
107,118,4,1,19,2
107,118,4,1,20,1
107,118,4,2,21,1
107,118,5,1,14,1
107,118,5,1,15,1
107,118,5,1,16,1
107,118,5,1,17,2
107,118,5,1,18,1
107,118,5,1,19,1
107,118,5,1,21,1
107,118,5,1,23,3
107,118,5,1,24,1
107,118,5,1,26,1
107,118,5,2,17,1
107,118,5,2,18,2
107,118,5,2,19,2
107,118,5,2,21,1
107,118,5,2,22,1
107,118,5,2,23,1
107,118,5,2,24,2
107,118,6,1,22,1
107,118,7,1,10,1
107,118,7,1,14,1
107,118,7,1,15,1
107,118,7,1,17,1
107,118,7,1,18,1
107,118,7,1,19,2
107,118,7,1,20,5
107,118,7,1,21,3
107,118,7,1,22,2
107,118,7,1,23,6
107,118,7,1,24,2
107,118,7,1,25,1
107,118,7,2,14,1
107,118,7,2,17,1
107,118,7,2,18,1
107,118,7,2,19,1
107,118,7,2,22,4
107,118,7,2,23,3
107,118,7,2,24,1
107,118,7,2,25,1
107,118,8,1,15,1
107,118,8,1,17,3
107,118,8,1,18,2
107,118,8,1,19,3
107,118,8,1,20,2
107,118,8,1,21,6
107,118,8,1,22,5
107,118,8,1,23,2
107,118,8,1,25,1
107,118,8,2,16,1
107,118,8,2,17,1
107,118,8,2,18,1
107,118,8,2,20,2
107,118,8,2,21,2
107,118,8,2,22,2
107,118,8,2,23,2
107,118,9,2,17,1
107,118,9,2,19,1
107,118,9,2,22,1
107,118,9,2,23,1
107,118,9,2,24,1
107,118,10,1,15,1
107,118,10,1,16,2
107,118,10,1,19,1
107,118,10,1,21,2
107,118,10,1,22,4
107,118,10,1,23,2
107,118,10,2,14,1
107,118,10,2,18,1
107,118,10,2,20,2
107,118,10,2,21,2
107,118,10,2,22,2
107,118,10,2,24,1
107,118,11,1,19,1
107,118,12,1,17,1
107,118,12,1,20,1
107,118,13,1,16,3
107,118,13,1,17,1
107,118,13,1,18,3
107,118,13,1,19,4
107,118,13,1,20,3
107,118,13,1,21,4
107,118,13,1,22,4
107,118,13,1,23,2
107,118,13,1,24,1
107,118,13,1,25,1
107,118,13,2,18,3
107,118,13,2,20,2
107,118,13,2,21,1
107,118,13,2,22,4
107,118,13,2,23,2
107,118,13,2,24,5
107,118,15,1,23,1
107,118,16,1,21,1
107,118,17,1,20,1
107,118,18,1,21,1
107,118,18,2,21,1
107,118,18,2,22,1
107,118,19,2,15,3
107,118,19,2,16,1
107,118,19,2,17,4
107,118,19,2,18,3
107,118,19,2,19,2
107,118,19,2,20,3
107,118,19,2,21,1
107,118,20,2,22,1
107,118,20,2,23,1
107,118,20,2,24,1
107,118,21,2,16,1
107,118,21,2,17,2
107,118,21,2,18,2
107,118,22,2,15,1
107,118,22,2,19,2
107,118,22,2,21,1
107,118,22,2,22,1
107,118,23,1,21,2
107,118,23,1,22,2
107,118,23,1,23,3
107,118,23,1,24,1
107,118,23,1,25,2
107,118,25,1,18,1
107,118,25,1,20,1
107,118,25,1,21,1
107,118,25,2,19,1
107,118,26,1,15,1
107,118,26,1,23,1
107,118,27,1,16,1
107,118,27,1,19,1
107,118,27,1,21,1
107,118,27,2,14,1
107,118,27,2,21,1
107,118,31,1,17,2
107,118,31,1,21,2
107,118,31,1,23,3
107,118,31,2,22,1
107,118,31,2,26,1
107,118,32,1,17,1
107,118,32,1,19,1
107,118,32,1,22,1
107,118,32,1,23,1
107,118,32,1,25,1
107,118,32,2,16,1
107,118,32,2,19,1
107,118,32,2,22,2
107,118,32,2,23,2
107,118,32,2,24,1
107,118,33,1,16,1
107,118,33,1,17,1
107,118,33,1,18,2
107,118,33,1,21,2
107,118,33,1,23,2
107,118,33,1,24,1
107,118,33,2,7,1
107,118,33,2,14,1
107,118,33,2,15,1
107,118,33,2,18,1
107,118,33,2,19,1
107,118,33,2,20,1
107,118,33,2,21,2
107,118,33,2,22,3
107,118,33,2,23,1
107,118,33,2,24,2
107,119,1,1,14,1
107,119,1,1,16,2
107,119,1,1,17,3
107,119,1,1,18,2
107,119,1,1,19,8
107,119,1,1,20,1
107,119,1,1,22,1
107,119,1,1,23,1
107,119,1,2,20,1
107,119,3,1,16,1
107,119,3,1,17,1
107,119,3,1,18,1
107,119,3,1,19,1
107,119,3,1,20,1
107,119,3,1,21,1
107,119,3,2,18,1
107,119,3,2,22,1
107,119,4,1,15,2
107,119,4,1,16,2
107,119,4,1,17,1
107,119,4,1,18,4
107,119,4,1,19,3
107,119,4,1,20,5
107,119,4,1,24,1
107,119,4,1,25,2
107,119,4,2,19,1
107,119,5,1,17,1
107,119,5,1,19,2
107,119,5,1,20,4
107,119,5,1,21,4
107,119,5,1,23,3
107,119,5,1,24,2
107,119,5,2,19,2
107,119,5,2,21,4
107,119,6,1,21,1
107,119,7,1,14,1
107,119,7,1,15,2
107,119,7,1,16,1
107,119,7,1,17,1
107,119,7,1,18,1
107,119,7,1,19,5
107,119,7,1,20,1
107,119,7,1,21,2
107,119,7,1,22,4
107,119,7,1,23,3
107,119,7,1,24,2
107,119,7,2,16,1
107,119,7,2,17,1
107,119,7,2,18,2
107,119,7,2,19,4
107,119,7,2,20,3
107,119,7,2,21,7
107,119,7,2,22,3
107,119,7,2,23,2
107,119,7,2,24,1
107,119,8,1,15,2
107,119,8,1,16,2
107,119,8,1,17,6
107,119,8,1,18,9
107,119,8,1,19,9
107,119,8,1,20,4
107,119,8,1,21,5
107,119,8,1,22,10
107,119,8,1,23,3
107,119,8,1,25,2
107,119,8,2,12,1
107,119,8,2,14,1
107,119,8,2,18,1
107,119,8,2,19,3
107,119,8,2,20,2
107,119,8,2,21,2
107,119,8,2,22,3
107,119,8,2,23,5
107,119,9,1,17,1
107,119,9,1,18,1
107,119,9,1,23,1
107,119,9,1,24,1
107,119,9,2,18,1
107,119,10,1,15,1
107,119,10,1,17,2
107,119,10,1,18,2
107,119,10,1,19,4
107,119,10,1,20,1
107,119,10,1,21,3
107,119,10,1,23,1
107,119,10,2,17,1
107,119,10,2,18,2
107,119,10,2,19,1
107,119,10,2,20,1
107,119,10,2,21,1
107,119,10,2,22,3
107,119,10,2,23,1
107,119,13,1,14,1
107,119,13,1,17,4
107,119,13,1,18,4
107,119,13,1,19,8
107,119,13,1,20,11
107,119,13,1,21,6
107,119,13,1,22,14
107,119,13,1,23,7
107,119,13,1,24,3
107,119,13,2,14,1
107,119,13,2,15,1
107,119,13,2,17,4
107,119,13,2,18,2
107,119,13,2,19,3
107,119,13,2,20,4
107,119,13,2,21,11
107,119,13,2,22,5
107,119,13,2,23,2
107,119,13,2,24,3
107,119,13,2,25,1
107,119,14,1,13,1
107,119,14,1,15,1
107,119,14,1,19,1
107,119,16,1,13,1
107,119,16,2,24,1
107,119,17,1,10,1
107,119,17,2,24,1
107,119,18,1,18,1
107,119,18,1,19,1
107,119,18,2,17,1
107,119,18,2,21,2
107,119,19,2,15,1
107,119,19,2,16,2
107,119,19,2,17,2
107,119,19,2,18,4
107,119,19,2,19,5
107,119,19,2,20,2
107,119,19,2,21,5
107,119,19,2,22,3
107,119,19,2,23,1
107,119,19,2,25,1
107,119,20,2,14,1
107,119,20,2,15,1
107,119,20,2,16,1
107,119,20,2,17,1
107,119,20,2,21,1
107,119,20,2,23,2
107,119,21,2,17,1
107,119,21,2,19,1
107,119,22,2,14,1
107,119,22,2,16,1
107,119,22,2,17,1
107,119,22,2,18,1
107,119,22,2,21,2
107,119,22,2,22,1
107,119,23,1,19,1
107,119,23,1,21,2
107,119,23,1,22,4
107,119,23,1,23,4
107,119,23,1,24,5
107,119,23,1,25,1
107,119,23,1,26,1
107,119,24,1,13,1
107,119,25,1,17,1
107,119,25,1,19,1
107,119,25,1,22,2
107,119,25,1,23,1
107,119,25,2,12,1
107,119,25,2,14,1
107,119,25,2,18,2
107,119,25,2,19,1
107,119,25,2,21,2
107,119,25,2,23,2
107,119,26,1,18,1
107,119,26,1,21,3
107,119,26,1,23,3
107,119,26,1,24,2
107,119,26,1,25,1
107,119,27,1,15,1
107,119,27,1,19,1
107,119,27,1,20,1
107,119,27,1,23,1
107,119,27,2,13,1
107,119,27,2,16,1
107,119,31,1,15,1
107,119,31,1,17,1
107,119,31,1,18,2
107,119,31,1,21,1
107,119,31,1,22,1
107,119,31,1,23,1
107,119,31,2,20,1
107,119,31,2,21,1
107,119,31,2,22,1
107,119,32,1,15,1
107,119,32,1,17,1
107,119,32,1,18,1
107,119,32,1,19,2
107,119,32,1,21,1
107,119,32,1,23,1
107,119,32,2,13,1
107,119,32,2,17,2
107,119,32,2,18,1
107,119,32,2,21,2
107,119,32,2,23,3
107,119,33,1,17,2
107,119,33,1,18,1
107,119,33,1,20,1
107,119,33,1,21,1
107,119,33,1,22,2
107,119,33,1,23,2
107,119,33,1,24,1
107,119,33,2,15,1
107,119,33,2,17,2
107,119,33,2,18,1
107,119,33,2,19,2
107,119,33,2,20,1
107,119,33,2,21,3
107,119,33,2,22,3
107,119,33,2,23,1
107,119,33,2,24,2
107,120,1,1,16,5
107,120,1,1,17,2
107,120,1,1,18,1
107,120,1,1,19,1
107,120,1,1,21,2
107,120,1,1,23,1
107,120,1,2,17,1
107,120,2,1,14,1
107,120,2,1,15,1
107,120,3,1,15,1
107,120,3,1,16,1
107,120,3,1,18,1
107,120,3,1,19,1
107,120,3,1,20,2
107,120,3,1,21,1
107,120,3,1,22,1
107,120,3,2,21,1
107,120,4,1,15,1
107,120,4,1,16,1
107,120,4,1,17,2
107,120,4,1,18,6
107,120,4,1,19,2
107,120,4,1,20,1
107,120,4,2,20,1
107,120,4,2,26,1
107,120,5,1,16,1
107,120,5,1,17,1
107,120,5,1,18,1
107,120,5,1,19,3
107,120,5,1,20,2
107,120,5,1,21,2
107,120,5,1,22,2
107,120,5,1,23,4
107,120,5,1,25,2
107,120,5,1,26,1
107,120,5,2,15,1
107,120,5,2,16,2
107,120,5,2,17,1
107,120,5,2,18,1
107,120,5,2,19,3
107,120,5,2,21,1
107,120,5,2,22,2
107,120,5,2,23,4
107,120,7,1,17,2
107,120,7,1,18,4
107,120,7,1,19,5
107,120,7,1,21,2
107,120,7,1,22,8
107,120,7,1,23,4
107,120,7,1,24,2
107,120,7,1,25,3
107,120,7,1,26,1
107,120,7,2,14,2
107,120,7,2,15,2
107,120,7,2,16,1
107,120,7,2,17,1
107,120,7,2,18,4
107,120,7,2,19,2
107,120,7,2,20,1
107,120,7,2,21,6
107,120,7,2,22,3
107,120,7,2,23,2
107,120,7,2,24,5
107,120,8,1,15,1
107,120,8,1,16,2
107,120,8,1,17,1
107,120,8,1,18,2
107,120,8,1,19,4
107,120,8,1,20,3
107,120,8,1,21,7
107,120,8,1,22,3
107,120,8,1,23,1
107,120,8,1,24,1
107,120,8,1,25,2
107,120,8,2,16,1
107,120,8,2,18,1
107,120,8,2,19,1
107,120,8,2,20,2
107,120,8,2,21,7
107,120,8,2,22,3
107,120,8,2,23,3
107,120,8,2,24,4
107,120,8,2,25,1
107,120,9,1,16,1
107,120,9,1,17,1
107,120,9,2,18,1
107,120,10,1,15,1
107,120,10,1,16,1
107,120,10,1,18,1
107,120,10,1,19,1
107,120,10,1,20,2
107,120,10,1,21,1
107,120,10,1,22,3
107,120,10,1,23,1
107,120,10,2,17,1
107,120,10,2,18,3
107,120,10,2,20,3
107,120,10,2,21,3
107,120,10,2,23,1
107,120,11,1,14,1
107,120,12,1,15,1
107,120,12,1,18,1
107,120,12,1,23,1
107,120,13,1,15,2
107,120,13,1,17,2
107,120,13,1,18,7
107,120,13,1,19,7
107,120,13,1,20,10
107,120,13,1,21,10
107,120,13,1,22,4
